dorsal,ventral,occipital,frontal
92,96,100,112
88,28,64,108
60,92,92,132
144,140,64,16
28,64,60,96
64,68,68,168
92,100,96,128
100,96,100,68
32,32,84,96
64,72,60,96
32,116,12,64
84,80,68,60
32,100,64,116
40,100,68,132
48,88,84,96
64,88,72,108
64,96,64,100
44,96,92,128
48,92,88,64
92,96,52,112
80,20,68,104
120,96,96,136
32,92,100,68
32,84,64,96
92,92,100,12
84,28,92,128
64,28,60,100
52,84,44,80
64,96,96,132
92,0,64,168
48,92,100,96
36,28,32,96
40,80,92,8
12,76,72,112
152,148,68,8
80,88,64,164
32,96,64,132
40,92,100,108
32,92,64,160
84,96,68,132
36,96,64,64
32,112,100,124
64,76,64,160
48,92,64,8
60,96,96,116
36,88,96,128
84,24,60,160
84,88,64,168
28,92,84,108
88,92,68,60
32,96,60,60
32,80,64,96
28,96,44,112
64,92,100,100
64,0,80,60
144,100,68,164
32,88,64,96
8,96,100,132
64,120,52,108
32,84,52,132
28,96,100,108
32,92,100,132
28,84,100,100
84,80,64,136
28,120,48,60
84,92,64,168
92,136,64,136
88,96,96,60
40,8,64,8
120,96,92,136
92,96,64,168
88,92,64,140
80,92,72,108
36,76,28,96
48,84,64,96
136,96,12,12
52,28,64,132
88,92,88,108
64,92,96,96
52,104,48,60
92,96,64,64
52,96,96,8
36,92,64,8
64,96,68,168
4,96,64,64
32,84,96,96
0,0,64,68
64,96,68,168
40,96,68,168
92,96,80,68
16,28,100,8
92,96,100,112
40,76,28,108
48,88,68,140
88,96,52,164
112,92,100,108
52,28,28,28
60,80,52,64
64,24,64,100
80,76,68,108
116,96,100,68
64,76,68,108
32,0,96,116
64,88,68,168
48,24,76,68
40,96,96,104
64,72,64,112
64,72,64,68
64,24,60,60
36,92,64,168
32,92,100,128
92,96,64,136
8,0,64,164
48,80,64,12
84,20,8,20
36,136,60,64
124,24,96,8
32,28,64,116
132,96,72,164
64,4,96,100
64,92,96,96
40,92,68,132
28,96,80,96
68,88,84,96
80,92,88,96
52,24,96,96
64,92,84,96
80,80,84,96
36,92,64,172
64,96,100,132
32,28,100,116
152,100,68,168
148,96,68,8
12,24,64,100
40,96,68,132
40,84,68,140
40,80,72,112
76,92,68,168
88,92,96,92
80,88,68,132
48,72,64,8
64,92,96,96
64,80,64,64
64,24,64,96
76,88,72,108
84,92,68,164
12,76,64,132
56,56,48,100
36,44,48,112
92,96,96,64
64,96,64,108
32,92,64,160
48,96,80,112
84,80,68,60
28,80,64,132
88,96,76,168
84,152,68,12
64,24,64,140
52,92,52,64
60,24,60,136
52,28,60,28
40,80,64,128
64,20,12,64
92,24,12,12
92,96,100,12
80,76,64,100
84,24,96,96
48,60,60,64
64,76,84,100
76,80,84,100
36,92,72,164
48,96,64,96
64,92,84,96
64,92,72,64
84,80,64,168
52,120,48,16
88,76,68,140
32,72,64,12
20,28,28,16
64,88,68,96
80,80,84,104
64,76,68,100
84,96,68,132
64,24,12,16
52,96,64,96
4,0,64,4
120,96,68,172
64,96,100,96
48,76,68,160
48,96,64,112
64,84,72,104
52,124,64,4
16,24,12,12
64,24,84,96
64,92,100,96
56,84,64,100
84,80,68,168
76,80,92,112
80,92,72,12
68,92,72,168
84,92,80,128
148,96,92,8
48,80,64,96
84,24,96,108
64,96,100,132
8,72,64,160
100,96,72,164
32,96,80,116
84,72,68,168
52,92,88,168
40,96,64,168
92,92,100,12
52,24,12,8
60,92,100,100
80,76,68,96
64,88,72,136
64,76,52,100
132,124,68,16
40,84,84,104
32,24,28,64
80,92,84,132
8,96,96,116
60,96,76,68
64,76,60,100
28,96,100,96
32,96,64,96
40,4,28,116
120,96,72,136
84,92,96,64
40,84,72,164
84,24,68,136
64,96,96,68
64,96,64,132
144,96,68,164
64,32,64,108
84,92,84,132
64,92,100,108
28,112,100,104
92,96,100,104
32,92,96,96
64,88,84,100
80,88,76,96
32,92,96,112
64,84,64,168
80,80,84,96
84,28,72,64
48,28,88,28
88,0,64,168
88,76,68,164
56,120,64,104
64,72,72,108
8,96,64,12
32,96,64,168
32,116,108,28
84,116,64,136
92,100,100,108
32,96,100,12
92,96,96,64
92,92,96,128
40,88,64,128
64,28,64,164
0,96,68,4
84,96,76,136
36,92,96,96
12,92,128,132
64,96,52,72
52,24,52,12
52,96,100,100
32,84,60,96
144,96,100,132
92,96,84,100
56,24,52,100
76,84,84,104
60,96,64,8
116,96,76,136
64,92,64,168
64,84,76,100
120,104,104,108
16,24,12,16
28,28,64,108
48,64,48,64
84,92,68,164
92,148,100,132
84,92,64,4
64,96,88,104
84,80,84,132
64,96,72,124
48,92,100,12
32,64,72,96
68,100,72,108
92,96,100,168
120,100,64,64
64,64,48,168
84,96,72,112
48,92,96,64
32,8,68,96
52,24,12,12
32,64,40,160
32,92,100,60
32,96,64,32
84,80,84,96
84,72,68,64
68,92,72,108
40,96,100,108
84,92,68,164
84,0,12,16
80,72,80,72
108,96,100,164
32,76,64,96
0,96,100,96
64,96,96,96
32,84,64,64
48,96,96,96
64,24,64,104
32,112,100,120
48,96,100,112
16,20,12,12
48,64,60,168
88,96,76,100
84,96,64,156
48,88,28,12
32,96,100,112
84,84,72,132
52,28,64,8
8,28,64,12
80,76,64,100
36,92,64,8
32,80,60,36
32,92,60,60
64,92,100,96
64,64,56,164
36,92,64,164
40,84,72,164
60,88,60,16
28,64,72,96
64,88,68,168
64,92,64,64
80,76,68,156
12,76,64,12
64,72,52,160
32,88,64,128
96,96,52,108
88,24,8,168
64,64,64,108
36,88,72,164
36,120,100,68
64,96,96,96
52,92,64,32
92,96,100,128
64,96,84,64
40,72,72,96
84,24,64,16
32,92,104,132
64,92,100,72
120,96,100,112
40,120,52,28
88,96,80,132
88,92,100,100
32,92,92,112
92,100,100,108
64,64,56,96
132,120,96,132
40,112,68,128
32,116,52,168
60,0,12,8
8,8,64,96
64,96,64,164
32,32,68,112
116,92,88,100
52,96,64,108
8,100,72,120
92,140,96,116
52,8,72,8
36,84,48,112
32,88,96,112
80,76,76,96
40,96,96,104
84,92,68,68
40,136,52,132
32,32,64,124
64,96,64,104
92,96,96,108
36,92,100,132
84,96,64,64
36,116,68,168
48,96,76,96
64,96,12,68
64,96,68,168
64,0,100,100
64,148,60,64
64,92,12,100
48,96,64,8
84,112,68,108
32,28,60,96
104,96,12,12
48,24,84,96
84,80,96,28
8,28,100,128
12,24,96,4
40,92,68,136
80,0,72,100
40,76,68,160
64,64,52,108
64,92,64,168
128,100,72,136
0,24,68,112
84,96,92,132
52,76,64,12
84,88,60,164
144,100,76,168
160,96,72,164
84,76,64,164
64,100,96,140
84,76,64,164
32,136,52,168
36,76,64,96
52,92,64,132
80,80,80,96
92,96,68,132
48,96,64,132
76,84,100,96
92,96,60,108
48,88,68,64
144,96,100,16
192,96,100,108
64,88,84,96
80,28,64,100
60,28,68,68
160,0,68,168
64,120,64,60
40,92,64,132
92,140,64,164
64,96,60,60
16,72,64,96
84,80,68,16
32,72,72,96
32,92,100,96
36,92,100,128
20,4,4,116
64,92,72,140
84,96,68,168
84,96,68,168
60,84,64,136
84,88,88,12
92,148,68,136
92,100,60,12
84,76,60,64
120,136,60,168
64,76,64,160
92,116,96,132
48,24,60,12
92,96,84,112
120,96,96,132
60,60,60,168
32,92,100,64
136,96,100,132
40,92,96,120
48,96,72,168
76,92,76,96
64,76,68,100
152,96,68,164
32,148,52,132
148,140,64,136
32,92,100,120
32,96,60,164
80,92,76,100
64,0,68,168
80,92,68,104
120,100,96,128
84,28,52,16
60,80,68,104
80,76,68,112
80,92,100,36
88,80,88,116
8,96,64,164
32,96,96,116
40,96,68,136
28,84,72,96
64,24,64,100
80,92,72,104
28,92,100,96
16,152,48,16
52,96,72,112
132,96,96,128
84,96,84,16
112,92,100,132
64,92,84,64
48,84,76,132
32,96,96,96
36,96,100,128
84,80,64,64
48,92,96,12
88,96,96,28
32,28,64,96
92,100,100,112
36,96,68,168
36,92,68,128
92,96,100,8
88,76,68,132
32,88,100,100
84,24,12,104
88,96,96,8
56,136,52,136
48,92,80,64
40,64,64,108
32,96,100,132
52,96,88,16
64,8,4,100
32,72,64,96
8,0,96,132
48,96,96,128
32,64,60,96
84,0,80,168
64,96,96,168
32,84,72,64
32,92,12,12
40,96,96,12
32,80,28,100
36,136,48,124
64,96,72,168
16,84,64,132
36,92,72,128
36,88,96,132
80,80,4,136
160,92,68,168
48,96,76,112
64,72,72,100
80,24,100,104
112,100,96,124
84,92,72,96
64,96,100,104
48,92,64,168
56,112,100,132
64,92,64,96
40,96,64,8
40,148,68,168
32,96,124,132
48,64,64,108
52,92,12,8
120,0,100,128
40,100,100,108
36,88,96,128
88,96,64,64
36,92,48,96
28,92,100,96
88,136,64,60
64,96,64,172
36,96,72,132
164,96,80,12
48,24,28,8
32,80,100,96
32,28,60,100
40,92,64,168
64,100,64,132
64,96,80,132
40,92,68,132
92,96,68,28
84,96,96,16
64,24,64,132
48,24,64,68
88,96,96,128
48,64,52,96
64,88,72,100
152,96,96,164
52,52,52,64
32,92,100,16
64,112,4,64
40,76,64,128
16,24,60,12
80,72,68,164
64,92,56,168
84,0,72,168
32,96,100,104
84,92,96,132
148,100,100,12
48,96,76,96
56,136,60,132
32,92,100,12
64,136,60,68
16,84,64,136
48,64,28,96
64,12,64,8
32,92,64,112
36,96,100,72
48,96,72,112
64,0,60,160
64,20,84,100
88,120,64,16
132,24,68,108
84,24,64,12
64,24,64,96
104,92,100,8
40,100,72,132
64,80,60,64
84,80,64,64
28,64,48,96
28,28,64,96
80,72,72,96
48,92,96,104
32,88,72,128
36,116,100,120
60,148,60,64
92,116,96,132
160,96,64,168
88,92,64,136
8,0,100,8
88,96,64,132
88,24,12,8
52,96,48,132
48,28,60,96
92,92,96,132
80,84,88,164
64,96,80,104
32,60,56,96
120,96,88,132
84,80,84,96
28,72,64,96
80,92,72,164
28,92,96,96
92,136,100,132
64,76,68,108
80,28,68,16
64,76,64,164
84,92,68,12
52,96,100,12
148,96,96,164
40,84,84,100
64,24,12,100
84,80,92,128
84,92,68,168
84,148,64,140
64,96,84,116
92,96,76,108
80,80,84,8
64,96,64,116
8,96,72,8
84,96,68,168
64,92,12,100
64,60,64,108
52,96,96,60
92,96,64,108
88,76,60,136
80,92,76,128
64,104,64,104
64,80,76,132
32,96,96,112
44,80,68,112
40,92,96,184
64,92,80,96
88,92,64,100
64,92,64,64
36,28,92,108
28,88,100,96
92,96,96,96
32,116,52,108
152,96,100,12
88,136,64,60
92,96,96,96
36,24,60,96
36,96,64,68
64,92,100,100
36,96,64,120
40,76,60,96
64,24,8,60
64,96,80,116
120,0,100,12
32,60,40,64
64,24,64,100
64,96,64,168
64,92,64,12
80,88,72,68
48,84,68,132
28,112,100,96
0,24,64,132
148,24,64,8
52,96,60,164
20,96,76,104
36,92,100,104
92,96,100,108
64,88,52,64
36,96,96,132
32,28,96,116
84,80,68,132
36,96,68,184
36,72,60,96
32,76,52,100
92,96,84,96
48,96,96,124
20,24,64,100
32,88,64,132
52,28,64,128
32,76,60,164
32,100,48,112
88,0,88,104
84,80,68,16
36,96,68,168
64,96,64,108
168,96,100,8
36,136,44,68
52,92,64,12
140,100,100,16
52,96,72,16
160,96,64,168
80,88,72,164
64,96,84,96
64,24,84,100
64,92,64,104
64,88,64,64
92,96,96,168
92,12,12,12
84,80,88,64
48,148,68,168
84,96,64,168
40,88,72,128
48,88,72,168
92,92,96,64
88,92,92,136
64,24,8,100
32,92,100,124
12,92,64,60
152,148,100,160
52,80,12,8
40,84,68,164
64,80,76,144
80,72,72,164
48,96,96,8
120,96,88,136
12,28,60,12
16,96,100,12
32,96,64,64
92,24,96,104
56,24,60,12
76,72,68,108
64,8,4,100
128,96,80,168
32,72,96,96
148,148,64,16
88,92,64,4
40,144,72,132
84,92,72,100
36,84,60,148
64,60,64,108
64,92,64,60
32,92,84,96
64,24,60,164
84,92,72,112
40,92,68,132
64,96,96,68
40,96,100,112
20,28,72,16
16,32,76,104
48,96,96,104
84,96,68,164
92,72,56,172
64,96,96,96
88,92,96,120
84,92,68,164
28,136,48,116
76,76,72,96
64,64,64,64
88,92,96,108
80,96,72,64
36,136,48,168
32,0,100,100
40,96,68,12
8,4,64,12
32,80,72,100
40,68,68,96
80,76,64,164
48,64,64,96
40,56,48,96
92,0,76,140
64,92,100,96
64,24,60,132
12,4,12,8
36,24,64,12
40,100,68,112
36,96,100,32
92,116,116,132
80,72,68,164
64,96,100,104
52,96,12,12
80,76,68,156
36,88,64,96
36,88,72,100
32,84,28,64
84,80,68,132
64,24,64,4
8,0,12,12
84,80,84,132
40,28,28,100
76,88,72,168
84,76,64,132
16,92,72,12
64,92,64,100
52,96,64,12
76,92,88,108
92,92,84,104
92,144,96,132
160,100,64,168
52,92,80,96
64,24,64,24
152,96,100,168
64,96,84,120
92,92,96,124
8,8,64,100
84,0,12,12
64,24,64,100
132,96,96,136
52,8,12,12
48,92,48,128
80,92,76,132
64,120,64,132
120,136,68,140
56,32,64,64
16,24,12,96
32,84,64,64
32,96,100,108
80,80,100,104
64,4,60,100
32,96,96,16
88,96,96,8
12,136,64,12
28,140,116,120
40,72,72,156
80,88,84,124
32,96,64,116
64,100,68,168
32,92,96,96
52,96,100,104
44,84,84,96
32,84,96,100
64,80,64,164
84,88,96,64
64,24,64,136
48,92,60,168
64,24,64,100
48,68,68,96
60,24,60,96
84,96,68,140
64,80,12,12
64,92,124,28
32,92,68,112
32,92,60,100
64,72,72,96
48,96,64,168
16,96,100,12
60,84,96,12
84,76,64,168
92,96,96,12
36,0,72,64
48,96,64,96
76,76,68,160
60,8,64,104
92,100,100,128
36,96,96,124
8,0,64,12
32,96,124,12
52,64,64,64
92,0,100,132
8,0,64,68
88,92,96,64
52,80,64,100
48,120,64,4
16,100,64,12
64,88,72,100
64,96,76,104
64,72,64,96
60,84,64,68
0,104,72,128
48,96,96,108
16,76,72,128
88,0,92,12
80,92,84,96
32,24,64,112
32,92,100,28
40,92,52,128
92,0,100,60
88,28,100,20
48,92,100,8
48,88,60,168
64,20,84,168
52,88,60,64
4,20,64,8
156,148,64,168
32,76,100,108
64,80,96,96
32,28,48,112
64,64,64,96
64,84,76,132
44,0,64,112
36,92,64,68
88,96,96,96
48,88,72,104
40,32,64,108
36,28,64,132
36,28,52,60
20,92,76,96
36,92,96,128
28,96,96,112
48,100,64,168
64,24,12,12
112,92,100,104
32,92,100,96
48,92,64,12
48,80,84,96
64,64,72,96
28,64,60,100
92,96,96,96
68,88,100,96
48,96,64,168
88,76,64,112
40,84,68,108
48,56,52,72
40,92,68,164
80,88,68,132
116,112,72,112
84,80,84,132
32,96,88,108
48,92,96,68
84,96,12,164
36,60,60,68
88,24,100,4
32,96,100,112
64,96,100,104
32,4,60,96
36,96,100,68
64,24,80,96
76,92,96,128
80,76,68,164
56,80,64,16
52,52,48,60
36,96,64,168
32,32,28,96
40,92,72,168
64,92,64,132
64,92,76,132
52,96,64,132
80,84,96,100
36,80,64,16
40,80,48,112
88,148,52,60
148,96,92,136
64,24,12,12
36,88,68,132
84,24,64,112
64,92,64,100
64,92,68,168
84,80,68,164
52,64,64,96
36,92,100,132
32,100,72,112
84,96,96,132
48,92,52,64
88,96,68,132
88,24,64,132
80,92,76,132
76,72,72,164
88,96,88,128
60,24,60,144
92,92,88,96
64,24,52,108
64,84,48,96
32,148,52,136
48,92,64,60
88,92,96,136
152,92,124,132
84,76,68,156
32,96,96,96
80,92,68,132
48,96,100,128
68,96,52,108
84,12,12,12
92,24,96,76
32,96,12,12
60,24,28,64
64,28,60,60
64,96,96,168
40,92,68,128
64,64,48,64
80,76,68,164
8,92,100,100
48,64,84,64
44,24,64,96
144,140,68,160
112,92,100,100
64,96,80,104
20,8,60,108
64,80,60,100
92,96,100,164
136,100,96,108
88,92,100,8
48,24,64,160
76,80,84,104
92,28,64,112
88,92,96,112
20,96,100,108
60,100,100,68
36,136,52,132
48,92,92,116
48,56,40,96
84,24,84,108
84,96,84,64
28,96,100,104
60,136,60,104
92,76,68,112
92,96,96,132
32,92,100,100
80,88,100,100
88,96,64,172
64,96,64,104
64,96,100,60
152,92,100,132
84,92,12,136
156,96,68,168
88,24,12,12
64,80,64,8
60,68,64,168
88,92,96,64
28,80,80,68
92,96,96,120
84,96,68,164
84,88,68,72
92,96,96,24
80,24,64,100
92,24,8,100
32,72,100,96
32,32,64,16
28,88,48,108
56,28,52,100
64,96,68,68
36,96,96,132
28,12,12,108
64,80,52,64
32,92,96,116
80,24,24,160
64,92,84,124
40,60,48,112
64,24,64,96
28,88,96,96
48,92,64,12
64,88,72,96
36,92,60,64
28,72,60,96
12,96,64,12
40,100,100,4
116,92,68,164
68,80,72,108
84,92,68,168
80,76,84,100
92,96,96,128
64,92,64,96
32,24,52,16
84,80,68,136
92,96,100,108
152,96,68,172
52,96,64,12
132,112,96,132
64,120,64,60
120,92,124,104
64,8,64,100
64,88,64,164
32,84,72,168
32,92,64,8
88,92,96,96
92,76,64,108
84,84,64,164
76,76,72,136
92,100,64,132
88,92,96,132
8,0,64,12
48,96,76,64
88,96,52,116
28,92,84,96
64,68,64,168
84,96,72,168
84,92,88,68
84,80,64,168
84,80,64,164
88,96,12,12
12,96,100,12
32,92,88,116
88,92,76,136
116,96,72,164
40,88,64,132
132,24,64,12
36,92,100,132
48,92,76,132
92,96,96,104
32,64,48,140
52,88,96,96
32,96,96,124
68,76,68,96
48,24,28,8
92,96,88,132
48,92,64,4
120,136,68,136
92,92,12,12
88,24,24,8
40,92,68,108
148,96,96,132
64,72,64,168
40,92,96,96
64,92,96,96
76,92,100,108
60,92,76,100
160,100,100,128
16,80,4,32
48,96,100,68
84,72,52,68
52,24,60,96
76,88,96,96
60,24,60,136
48,96,124,116
32,92,96,120
80,92,84,96
64,92,84,68
48,96,64,64
80,84,72,132
40,92,88,132
68,88,68,168
32,60,52,96
92,100,100,12
84,80,64,16
8,28,64,12
64,92,72,164
64,4,96,108
32,140,100,128
64,92,72,112
36,88,88,96
36,92,64,96
52,136,52,108
60,96,64,16
52,24,64,4
52,96,100,104
32,96,64,64
32,28,28,8
64,84,52,64
84,88,100,132
64,64,72,100
84,92,64,164
12,92,64,12
48,92,100,12
80,92,84,100
80,76,68,164
48,68,64,100
64,92,68,168
64,92,68,168
48,92,64,60
88,96,96,112
36,136,64,128
36,96,64,96
40,96,100,108
32,92,96,96
56,120,60,132
32,72,64,112
32,92,72,168
64,96,100,132
32,96,12,12
8,92,100,8
60,84,64,96
36,8,100,100
124,96,100,104
84,92,52,168
28,116,100,124
140,28,100,104
36,68,64,164
92,96,96,120
88,96,76,132
64,92,96,96
64,12,72,96
32,80,64,100
80,92,92,132
60,24,8,8
32,92,84,96
32,76,68,136
40,92,76,12
52,88,80,96
40,76,68,148
40,92,96,128
80,96,72,64
84,80,96,16
52,80,60,16
32,76,64,132
84,92,12,96
32,92,124,96
36,140,52,168
64,24,60,64
92,96,96,108
28,56,52,96
92,96,100,108
48,92,96,12
64,76,64,100
148,96,96,132
32,92,64,96
28,72,84,96
64,88,88,104
20,80,12,16
92,140,64,160
112,92,92,68
12,76,64,148
64,76,76,96
32,76,64,64
60,124,100,12
40,24,64,112
20,28,60,96
88,100,100,132
32,92,64,96
40,100,68,168
64,28,64,100
152,96,104,12
32,92,64,32
60,96,60,64
84,80,96,112
160,96,100,136
64,96,64,112
84,92,72,136
32,92,48,108
88,0,64,128
120,112,72,168
40,64,60,12
28,76,64,116
36,96,64,168
84,88,68,164
40,96,76,132
148,148,68,60
12,24,60,8
84,76,64,160
40,96,92,116
80,80,64,100
64,96,100,96
64,64,84,64
28,84,96,96
140,96,100,112
36,100,64,128
48,96,96,124
40,96,48,104
32,92,64,160
28,32,80,104
64,76,76,96
64,24,64,104
80,88,72,164
76,92,96,100
32,96,64,104
64,96,64,168
92,148,52,168
88,92,96,132
84,0,64,164
48,96,72,168
92,12,60,164
84,92,72,128
76,80,96,96
64,64,64,108
16,28,12,12
64,12,12,164
80,92,76,72
116,96,100,12
88,96,64,164
32,92,100,96
84,92,68,16
120,136,100,60
120,116,68,64
32,72,60,96
80,92,84,64
80,92,96,100
8,0,64,164
40,60,52,112
32,92,124,12
84,80,64,64
84,92,72,132
48,24,76,8
88,92,68,132
32,92,100,96
92,96,96,112
36,100,104,132
